0.128249	2.2
0.128599	2.2
0.128824	2.7
0.129155	2.4
0.129523	2.3
0.129797	2.9
0.132361	2.0
0.132960	4.7
0.134374	2.8
0.134610	2.7
0.134797	2.9
0.135113	4.2
0.135938	2.3
0.136288	2.6
0.141370	2.1
0.141699	2.4
0.142067	1.7
0.142190	2.4
0.142364	1.9
0.142778	1.9
0.143172	1.9
0.143483	2.4
0.144107	2.7
0.144640	2.4
0.145858	2.1
0.146338	2.1
0.146529	2.8
0.147455	2.2
0.147990	3.7
0.148424	2.7
0.150864	2.2
0.151704	2.8
0.151916	2.3
0.153044	2.4
0.153264	1.9
0.153639	3.1
0.154766	2.3
0.155217	2.5
0.155350	2.2
0.155622	2.1
0.155917	2.3
0.156112	2.1
0.156477	1.8
0.157007	2.5
0.157296	1.8
0.157564	2.0
0.159964	1.7
0.160241	1.7
0.160599	2.3
0.160732	2.7
0.161128	2.1
0.161491	2.7
0.161944	2.0
0.162164	2.8
0.163141	3.2
0.167507	3.0
0.168076	2.3
0.168230	2.6
0.169577	2.8
0.170546	2.3
0.170638	2.6
0.171260	2.3
0.172814	2.6
0.173296	2.7
0.173791	2.2
0.174270	2.0
0.174639	4.2
0.175256	3.0
0.175543	2.7
0.175883	2.2
0.176168	2.1
0.176683	2.0
0.177015	1.7
0.182180	2.4
0.182309	2.2
0.183138	2.2
0.184152	3.2
0.184433	2.3
0.185782	2.1
0.187617	1.8
0.188157	2.9
0.188923	1.4
0.189803	2.1
0.189959	2.1
0.190103	2.4
0.190167	2.4
0.190961	2.5
0.191651	2.6
0.192289	1.9
0.192746	2.4
0.193366	1.8
0.194757	2.4
0.194841	3.4
0.196621	2.4
0.197390	1.8
0.197985	2.6
0.198638	2.6
0.198884	2.3
0.202198	2.1
0.202586	2.1
0.202798	1.6
0.203478	1.9
0.203937	1.7
0.204651	2.4
0.205930	2.2
0.206783	2.0
0.207464	1.7
0.207901	2.2
0.208358	2.5
0.209897	2.3
0.210219	2.1
0.211121	2.6
0.211736	2.1
0.212135	2.5
0.212817	2.1
0.214173	3.0
0.215049	2.4
0.215493	2.1
0.218195	2.3
0.218553	2.8
0.218964	2.2
0.219658	2.5
0.225417	2.0
0.228844	2.0
0.229659	1.9
0.230289	2.5
0.230525	3.2
0.231684	2.8
0.232636	1.8
0.232917	2.2
0.234347	3.6
0.235466	1.5
0.236487	2.5
0.237054	1.8
0.237512	1.6
0.237740	1.5
0.238027	1.6
0.238170	1.2
0.238345	2.4
0.238533	2.0
0.239037	1.6
0.239297	3.0
0.240025	1.8
0.240608	1.9
0.240977	1.9
0.241273	3.1
0.241388	4.2
0.246029	1.7
0.246127	1.7
0.246178	1.9
0.246390	1.6
0.246601	2.1
0.247036	2.4
0.247465	1.9
0.248904	1.9
0.249088	2.0
0.249350	1.8
0.249728	2.0
0.249948	2.0
0.250220	2.0
0.251715	2.4
0.252061	1.6
0.252580	2.3
0.255720	2.3
0.255793	1.8
0.256094	1.7
0.256233	1.8
0.257670	2.0
0.258973	1.3
0.259261	3.4
0.260863	2.5
0.262178	1.9
0.262239	1.9
0.262509	2.2
0.263026	2.2
0.263734	2.5
0.264333	1.9
0.264586	2.2
0.264662	2.6
0.269144	1.5
0.269364	2.0
0.270283	1.4
0.270712	2.1
0.270879	2.4
0.271343	1.4
0.272397	1.9
0.272600	2.0
0.272944	2.6
0.273184	2.5
0.273832	2.2
0.274181	1.5
0.275483	1.7
0.276013	2.1
0.276616	3.5
0.277448	2.1
0.278048	2.0
0.279047	2.0
0.281555	4.2
0.281862	3.1
0.282975	2.9
0.290126	2.0
0.290597	1.7
0.291027	1.7
0.291354	1.9
0.291553	2.0
0.292332	2.0
0.293398	2.4
0.293800	2.1
0.295097	3.8
0.296462	2.2
0.297841	3.0
0.298806	2.9
0.299759	1.9
0.300037	2.6
0.300837	3.1
0.301631	2.1
0.303025	1.7
0.303415	2.8
0.304136	3.3
0.304529	4.8
0.306497	2.3
0.306781	1.8
0.309740	2.3
0.310059	2.0
0.310737	2.8
0.314982	3.0
0.315339	2.2
0.316578	2.8
0.316859	2.0
0.322561	2.3
0.325137	1.7
0.325461	1.6
0.325695	3.4
0.326498	1.8
0.330272	1.7
0.330755	2.1
0.334423	2.5
0.334642	2.5
0.335887	2.1
0.336070	2.2
0.336191	3.6
0.339135	2.1
0.339745	2.1
0.340026	1.7
0.340437	1.7
0.340692	2.2
0.343127	2.6
0.343314	2.6
0.344544	1.9
0.345266	1.7
0.345658	3.9
0.346819	2.0
0.347680	3.0
0.353341	2.5
0.354160	2.8
0.356395	2.6
0.360926	1.8
0.363519	3.7
0.364340	2.5
0.364703	1.8
0.367501	2.3
0.367676	2.1
0.371871	1.7
0.374870	1.8
0.376953	1.7
0.377104	2.0
0.379000	2.3
0.379433	2.2
0.379690	1.6
0.383566	1.7
0.384810	2.3
0.387369	2.1
0.387943	2.0
0.391258	2.1
0.391761	1.8
0.391927	2.4
0.392794	2.2
0.393868	2.6
0.394257	1.6
0.395729	2.4
0.396452	1.7
0.399358	2.4
0.399637	1.7
0.400277	1.2
0.400597	2.6
0.400598	2.5
0.402004	1.3
0.402273	1.4
0.402546	1.1
0.402756	1.1
0.403034	2.3
0.405495	1.2
0.405567	1.7
0.405903	2.1
0.406117	1.6
0.406450	1.1
0.406549	1.4
0.408189	1.4
0.408801	2.1
0.408993	2.2
0.409727	1.4
0.409920	2.0
0.411332	2.1
0.412648	2.1
0.413247	1.4
0.415037	1.9
0.415383	2.7
0.415851	2.5
0.417702	1.5
0.418346	2.7
0.418514	2.0
0.421734	2.4
0.422604	1.6
0.426568	1.5
0.427223	2.8
0.427716	2.7
0.428249	1.4
0.428666	3.3
0.429757	1.6
0.431188	1.1
0.431616	2.2
0.431779	1.9
0.434797	1.2
0.435261	1.6
0.435560	1.2
0.435886	1.8
0.436315	0.9
0.437807	2.1
0.438240	1.3
0.439710	1.5
0.439874	2.0
0.440382	1.7
0.440806	1.2
0.441413	3.0
0.442465	3.4
0.442892	2.6
0.444911	1.2
0.445101	2.4
0.445495	1.7
0.446948	1.9
0.449753	2.4
0.450183	2.9
0.452563	2.6
0.453320	2.2
0.454955	1.8
0.455237	2.0
0.457848	2.1
0.458653	2.4
0.460662	2.3
0.462112	1.8
0.467045	2.3
0.470151	2.2
0.470420	3.1
0.474800	2.7
0.475826	2.1
0.475990	2.2
0.479094	1.0
0.479470	1.5
0.479693	1.8
0.480586	3.3
0.481396	2.4
0.482136	1.8
0.487099	1.3
0.487383	1.4
0.487568	2.1
0.488251	1.0
0.488366	1.3
0.488992	1.2
0.489049	1.4
0.489428	1.0
0.489835	2.1
0.490254	1.7
0.492117	1.4
0.492545	1.4
0.492772	1.8
0.493245	1.0
0.493572	2.0
0.493853	1.5
0.493978	1.7
0.494628	2.0
0.494773	1.4
0.495015	1.7
0.495445	2.4
0.498016	1.0
0.498507	1.8
0.499103	2.1
0.499555	0.9
0.501230	1.8
0.501750	2.3
0.502778	1.6
0.503122	2.2
0.503991	1.5
0.505208	1.6
0.506715	1.3
0.507395	1.8
0.507994	1.4
0.509119	1.4
0.509364	1.5
0.509825	3.8
0.510856	1.8
0.512392	2.6
0.512949	1.4
0.513454	2.6
0.515122	1.6
0.515461	1.2
0.515729	1.9
0.518127	1.9
0.518819	1.2
0.519663	0.9
0.520401	2.3
0.524006	1.2
0.524683	2.2
0.525922	3.6
0.527636	1.9
0.530307	1.8
0.534253	1.5
0.534792	2.1
0.535549	2.1
0.536581	1.7
0.537009	1.2
0.542481	1.2
0.542997	1.5
0.543167	2.3
0.543455	1.8
0.547125	1.5
0.547457	1.9
0.548090	2.1
0.548767	1.2
0.551615	1.3
0.552335	1.6
0.552616	1.2
0.552819	0.8
0.553332	1.7
0.553772	1.0
0.554306	1.7
0.557869	1.5
0.558165	1.4
0.558553	2.0
0.559075	1.6
0.559536	1.6
0.559743	3.2
0.560822	0.9
0.561513	1.7
0.561826	1.0
0.562312	3.2
0.564879	2.0
0.566151	1.9
0.567086	1.3
0.567409	1.6
0.567504	1.7
0.569181	1.3
0.569391	1.6
0.569843	3.4
0.574077	2.1
0.574419	2.0
0.575742	1.0
0.576030	1.3
0.576486	2.2
0.580743	2.4
0.581601	2.3
0.582032	1.8
0.583239	3.1
0.583766	2.9
0.585482	1.9
0.588003	3.5
0.589565	2.4
0.590342	1.7
0.594071	2.6
0.594670	1.3
0.595644	1.8
0.596995	2.4
0.598229	1.6
0.598340	2.2
0.599057	1.5
0.601525	1.3
0.601704	1.7
0.601989	2.4
0.606199	1.9
0.606351	2.1
0.608342	2.8
0.609336	2.2
0.609746	1.5
0.610299	2.4
0.610683	1.8
0.612098	1.7
0.612940	1.5
0.613639	2.3
0.614579	1.9
0.619718	1.1
0.620116	2.6
0.622402	2.0
0.626214	1.3
0.626524	1.5
0.626791	2.3
0.627159	1.5
0.628738	1.3
0.629562	1.5
0.629986	2.1
0.634100	1.9
0.635030	2.8
0.636027	1.3
0.636430	1.6
0.639396	3.4
0.640290	2.8
0.640483	2.4
0.643611	2.2
0.645265	1.9
0.645725	1.8
0.648255	1.6
0.648692	2.5
0.650875	2.2
0.652725	1.8
0.654719	1.5
0.655020	2.1
0.655554	1.5
0.659012	2.0
0.659893	1.4
0.662766	2.0
0.663241	2.9
0.664809	2.0
0.667676	1.8
0.668526	1.3
0.672273	2.0
0.674448	1.5
0.674914	2.1
0.675169	1.9
0.677784	1.4
0.678628	1.9
0.679308	2.2
0.680228	1.6
0.681563	1.8
0.681587	2.1
0.685307	1.9
0.688458	1.5
0.688722	4.7
0.697186	3.4
0.698496	2.1
0.698867	2.1
0.699727	1.8
0.701701	1.9
0.703754	2.1
0.704600	1.6
0.705229	1.6
0.705413	1.8
0.705709	1.4
0.706000	1.7
0.711652	2.9
0.715665	1.5
0.716354	3.5
0.718978	1.7
0.719349	1.4
0.719497	1.7
0.720184	3.6
0.721297	1.5
0.725165	2.5
0.725368	2.2
0.725610	1.9
0.730700	1.5
0.731475	2.5
0.731702	2.2
0.735606	1.5
0.736131	1.6
0.736432	1.9
0.737331	2.0
0.737656	2.0
0.740827	1.8
0.742958	1.5
0.743626	2.6
0.744232	3.2
0.751406	1.9
0.754016	2.5
0.755001	1.8
0.757502	2.2
0.759167	1.6
0.759513	2.0
0.761646	1.7
0.762840	1.9
0.763947	4.2
0.765673	2.3
0.765780	2.4
0.766413	3.3
0.766857	2.1
0.768510	1.7
0.769298	2.5
0.772193	1.5
0.772779	1.9
0.774614	1.7
0.774969	3.3
0.775681	3.4
0.776441	2.7
0.786144	1.5
0.786532	1.6
0.786972	1.8
0.788227	2.3
0.790650	1.4
0.791036	2.2
0.791493	2.1
0.792062	1.3
0.794881	4.8
0.797795	2.5
0.798311	2.9
0.802284	2.1
0.802857	2.0
0.805381	1.8
0.805992	1.2
0.806241	2.5
0.809160	1.7
0.809481	2.0
0.814524	2.8
0.817239	2.0
0.820420	1.7
0.822623	1.5
0.823555	1.9
0.824121	1.6
0.826560	1.9
0.827694	1.8
0.827783	1.6
0.828468	2.3
0.829078	1.6
0.832551	2.0
0.835516	1.5
0.836435	1.9
0.840141	2.1
0.840679	1.6
0.840830	1.7
0.842154	1.2
0.847395	1.6
0.849755	1.5
0.850435	1.4
0.851184	1.9
0.852879	2.3
0.854216	1.4
0.855659	2.4
0.856771	1.6
0.857025	2.7
0.857106	2.8
0.862198	1.6
0.862992	2.5
0.863669	1.2
0.864265	1.1
0.864929	2.4
0.866966	1.7
0.867043	4.6
0.873529	1.3
0.874062	2.1
0.874875	1.4
0.876057	1.9
0.877078	1.9
0.877683	0.9
0.878187	1.3
0.878657	1.2
0.879107	2.1
0.879224	3.5
0.880595	1.5
0.880900	1.8
0.882918	2.0
0.887120	1.9
0.887656	3.2
0.888048	2.3
0.891456	2.0
0.893510	2.1
0.897597	1.9
0.898500	1.4
0.899380	1.7
0.899767	1.5
0.903447	1.6
0.904234	2.2
0.905423	1.5
0.905909	1.9
0.909082	2.0
0.909536	1.6
0.911265	2.2
0.912235	1.9
0.913571	1.6
0.915506	1.5
0.917866	1.8
0.919117	2.5
0.919546	1.3
0.921372	2.2
0.921937	1.1
0.928669	2.1
0.929196	1.5
0.931240	2.7
0.934567	2.6
0.934920	2.1
0.936472	2.1
0.937189	2.1
0.942130	2.0
0.951136	2.1
0.951410	3.2
0.958482	1.6
0.959338	2.0
0.964924	1.5
0.969704	1.8
0.969874	1.7
0.970880	1.9
0.971158	1.6
0.971901	2.9
0.978797	1.4
0.978941	1.4
0.984160	1.4
0.985283	4.5
0.993754	1.9
0.994061	3.2
0.995640	3.1
1.001229	2.9
1.001783	2.0
1.005737	3.2
1.007071	1.5
1.012410	2.8
1.012910	1.6
1.013543	1.8
1.022323	1.4
1.023494	3.1
1.024377	1.3
1.024977	1.6
1.025314	1.4
1.029830	2.2
1.030064	1.4
1.030922	1.2
1.031593	3.6
1.032739	2.1
1.038959	1.9
1.041773	1.2
1.041860	1.7
1.043281	2.6
1.044059	4.6
1.053583	1.1
1.054109	1.7
1.058075	1.0
1.058122	1.3
1.058562	2.6
1.062320	0.9
1.062634	1.6
1.062962	1.0
1.063228	1.1
1.064706	2.5
1.070871	2.4
1.073289	1.6
1.073813	2.0
1.075198	3.0
1.076221	1.2
1.082918	1.4
1.083912	1.4
1.084424	1.5
1.084783	1.7
1.084899	2.2
1.087689	1.6
1.088419	1.8
1.090627	1.7
1.090945	2.2
1.095759	3.4
1.105111	2.9
1.109486	1.9
1.112197	1.8
1.112737	2.5
1.118661	2.7
1.122922	2.7
1.123448	1.6
1.125346	1.2
1.125677	1.7
1.126630	1.2
1.127263	2.0
1.128754	2.7
1.133852	1.4
1.134429	1.8
1.136608	2.3
1.138175	2.1
1.143051	2.5
1.145340	3.5
1.151044	2.1
1.151619	2.6
1.158350	1.7
1.158631	1.9
1.162740	2.0
1.164172	1.8
1.164794	1.6
1.166920	2.0
1.169457	2.7
1.169930	1.3
1.174515	2.1
1.179845	1.2
1.180189	1.5
1.180513	1.9
1.182120	1.3
1.183031	1.5
1.183457	3.1
1.185125	1.6
1.185184	2.1
1.190079	2.3
1.191549	1.3
1.191686	1.2
1.192217	1.5
1.194755	2.8
1.195603	1.2
1.199126	1.6
1.199267	1.7
1.199552	2.5
1.199998	1.4
1.200925	1.5
1.205216	1.6
1.205858	1.4
1.206630	1.1
1.206891	1.9
1.208730	1.9
1.208941	1.8
1.209272	2.0
1.213142	0.9
1.213703	1.7
1.214310	0.7
1.215624	1.3
1.215795	1.3
1.218470	2.0
1.222154	2.1
1.226744	1.8
1.227035	1.4
1.228232	0.9
1.228449	1.6
1.228854	1.3
1.231152	1.5
1.231618	2.0
1.232601	2.0
1.239471	1.3
1.240002	1.5
1.240084	1.7
1.240738	1.9
1.241354	1.1
1.242346	1.0
1.248650	1.6
1.249241	1.1
1.249269	1.4
1.249762	1.3
1.253071	0.8
1.253553	1.5
1.253936	1.4
1.254769	0.5
1.258009	1.7
1.258342	1.3
1.258559	1.1
1.261798	1.5
1.263839	1.9
1.266747	3.0
1.267494	2.6
1.267973	1.8
1.269842	2.1
1.273876	1.7
1.274288	1.6
1.275665	1.2
1.275959	1.7
1.276872	1.8
1.278703	3.6
1.283727	2.1
1.284484	1.1
1.285444	2.3
1.287534	1.6
1.287830	1.4
1.294302	1.3
1.294873	1.7
1.295541	1.3
1.303572	1.8
1.303695	2.1
1.306640	1.0
1.307271	1.6
1.309093	1.4
1.309505	1.8
1.310407	1.5
1.313119	1.2
1.313636	3.3
1.317098	1.7
1.317908	1.9
1.318024	1.5
1.318984	1.5
1.320775	0.9
1.321331	1.8
1.322419	1.9
1.324432	4.0
1.325474	2.1
1.325842	1.5
1.326218	1.9
1.326802	1.7
1.335818	1.4
1.336604	2.5
1.338183	2.1
1.338284	2.1
1.338481	1.9
1.346461	1.4
1.346558	1.2
1.347382	1.3
1.352498	1.5
1.353007	0.9
1.353403	1.2
1.353802	1.4
1.354147	2.3
1.354733	1.9
1.356227	1.4
1.356625	2.4
1.361948	1.2
1.362021	2.0
1.362559	2.0
1.362746	1.7
1.363094	1.5
1.367476	1.1
1.367694	1.3
1.368312	1.7
1.371537	1.8
1.373304	1.6
1.373588	1.3
1.373878	1.7
1.379001	2.4
1.379474	2.5
1.392591	1.1
1.393026	1.9
1.396233	2.3
1.400981	1.9
1.402293	1.5
1.403854	2.0
1.405180	1.8
1.411450	3.6
1.418892	1.5
1.423686	1.6
1.423830	2.1
1.434158	1.6
1.435347	1.8
1.438635	2.4
1.438776	2.2
1.441780	2.2
1.445510	2.0
1.449240	2.1
1.453441	1.6
1.465984	2.0
1.466979	2.0
1.468739	3.2
1.468915	2.5
1.471354	2.2
1.476139	1.2
1.476424	2.6
1.481776	1.4
1.482012	3.1
1.492088	1.6
1.492878	4.3
1.499568	2.0
1.508243	1.7
1.508734	1.3
1.510945	1.5
1.513579	1.8
1.514350	1.3
1.515188	3.3
1.516379	2.1
1.516737	1.7
1.527117	1.7
1.528674	2.2
1.529688	1.3
1.534756	1.7
1.537435	1.5
1.543587	2.3
1.545517	1.6
1.546020	2.0
1.552209	1.6
1.552871	1.8
1.553202	1.7
1.555743	1.4
1.555916	1.7
1.557281	1.8
1.563657	1.7
1.569411	2.1
1.571966	1.6
1.574337	1.7
1.575417	1.1
1.579227	1.4
1.580738	1.6
1.581775	1.5
1.583224	2.8
1.584153	1.6
1.592399	2.2
1.598260	1.3
1.598808	1.8
1.601557	2.3
1.602448	1.2
1.605900	2.2
1.606690	1.6
1.608545	2.1
1.615757	1.7
1.621044	1.8
1.622022	1.5
1.622600	1.3
1.624844	1.6
1.626580	1.2
1.626664	1.7
1.627224	1.2
1.630574	1.9
1.631031	1.4
1.631114	1.6
1.634866	1.5
1.635253	1.1
1.641265	2.0
1.642460	2.1
1.645359	2.2
1.646274	1.6
1.648161	1.1
1.652369	1.4
1.652462	1.4
1.663539	1.7
1.677944	4.0
1.678903	3.1
1.681506	2.6
1.687647	2.7
1.696112	1.8
1.698104	1.7
1.709373	2.6
1.712741	2.0
1.714220	2.1
1.715449	2.2
1.716039	2.4
1.716814	1.7
1.717230	1.9
1.717966	1.9
1.720488	1.9
1.721020	2.0
1.725847	1.8
1.727401	1.8
1.727859	1.3
1.728036	1.7
1.729072	1.4
1.732323	1.8
1.733064	2.0
1.738878	1.3
1.739674	1.9
1.747495	2.6
1.753759	1.8
1.755693	1.4
1.756064	1.6
1.757761	1.4
1.759108	2.1
1.761253	1.6
1.762726	1.8
1.765006	1.5
1.766333	1.7
1.768147	1.8
1.785108	2.7
1.785985	1.8
1.786558	1.3
1.798058	1.6
1.799670	1.4
1.800283	1.8
1.801212	4.2
1.803439	1.6
1.805869	3.0
1.812676	2.7
1.816348	1.6
1.816419	1.6
1.817206	1.9
1.818616	1.8
1.819522	1.6
1.820958	1.8
1.822787	2.8
1.823390	1.8
1.824804	2.0
1.826205	2.6
1.830483	1.6
1.831859	1.4
1.832156	1.4
1.832606	1.6
1.833222	2.2
1.837089	3.1
1.839395	3.2
1.847852	1.7
1.850203	2.4
1.854832	1.4
1.855033	1.5
1.858375	3.2
1.860616	1.2
1.860933	2.4
1.862968	2.0
1.869387	0.8
1.869702	1.0
1.874139	2.1
1.880592	2.4
1.881075	1.6
1.884078	1.6
1.884465	2.9
1.885390	1.9
1.886719	1.1
1.887927	1.5
1.888495	1.1
1.889440	1.7
1.892779	2.1
1.895789	1.2
1.895963	1.9
1.896285	1.4
1.898206	1.6
1.898409	1.7
1.899056	1.8
1.899396	1.0
1.900535	1.6
1.903456	1.3
1.906816	1.9
1.915436	1.8
1.922768	1.4
1.924825	1.2
1.928861	1.6
1.931751	2.5
1.932537	1.8
1.934270	1.6
1.934722	1.9
1.934915	1.6
1.936754	2.2
1.942202	3.1
1.945849	1.9
1.947706	1.9
1.949123	1.9
1.954484	1.7
1.957469	1.3
1.957751	1.4
1.961252	1.7
1.961684	1.4
1.963615	1.9
1.964087	2.0
1.968391	2.9
1.974457	2.0
1.974637	2.8
1.976386	3.5
1.977488	2.2
1.980273	2.1
1.980346	1.9
1.987270	1.5
1.988211	1.5
1.991146	2.4
1.992145	1.2
2.001297	1.5
2.001386	1.1
2.003131	2.2
2.009024	2.3
2.011058	1.6
2.011572	1.1
2.013433	1.3
2.014964	1.9
2.017286	1.7
2.018033	1.9
2.034066	1.3
2.035335	1.7
2.035888	1.9
2.040929	1.4
2.044496	2.0
2.044917	1.2
2.045316	1.6
2.046970	1.5
2.047381	1.4
2.047686	1.4
2.056475	1.9
2.057001	1.2
2.058012	3.5
2.058660	3.6
2.067616	2.0
2.068856	2.1
2.072659	1.7
2.074247	2.3
2.083349	1.7
2.083921	2.2
2.084583	1.7
2.088305	1.5
2.090251	1.9
2.108216	1.4
2.111737	1.9
2.112997	2.0
2.124038	1.6
2.127883	1.7
2.133230	1.6
2.135764	1.8
2.135883	1.6
2.151062	1.3
2.157403	2.7
2.157973	2.1
2.158202	2.0
2.162563	2.3
2.168272	2.3
2.185783	2.2
2.193707	2.9
2.194362	1.7
2.198701	1.6
2.199443	2.3
2.199620	2.5
2.200251	1.6
2.200831	1.4
2.201303	4.0
2.203693	2.7
2.207002	2.1
2.208453	2.5
2.211703	1.4
2.212213	1.8
2.217366	1.7
2.219464	3.1
2.229793	2.0
2.237674	1.5
2.248508	2.3
2.256302	1.8
2.256608	2.2
2.258395	1.6
2.273644	2.8
2.294668	1.9
2.295511	1.6
2.296943	2.0
2.297190	1.5
2.299328	1.6
2.300125	2.1
2.308439	1.8
2.311401	1.7
2.321718	1.9
2.330286	1.6
2.332687	1.7
2.337806	2.9
2.341613	2.2
2.344922	1.2
2.345012	2.1
2.356360	1.4
2.362972	1.2
2.364648	1.5
2.375195	1.5
2.375988	2.1
2.377176	1.1
2.377551	2.6
2.382889	1.7
2.397813	3.8
2.406481	2.9
2.411022	2.4
2.411077	2.1
2.423445	2.1
2.433148	1.2
2.437104	1.6
2.440960	1.0
2.441908	1.1
2.454396	2.1
2.454548	1.7
2.454745	1.5
2.462376	0.9
2.462674	2.2
2.463027	1.1
2.464568	2.7
2.465691	1.9
2.475669	1.6
2.477511	1.1
2.477948	2.3
2.478482	1.0
2.483297	1.7
2.486590	1.7
2.494224	1.3
2.500777	2.0
2.502869	1.5
2.503881	2.3
2.510441	1.4
2.511423	1.5
2.512044	1.1
2.514622	1.5
2.514662	1.5
2.516726	1.4
2.542391	2.6
2.542967	2.2
2.544087	1.2
2.544356	1.7
2.547790	3.1
2.549884	1.9
2.550519	4.2
2.550901	3.2
2.573741	1.9
2.583088	1.0
2.583448	1.8
2.584247	0.9
2.586319	2.3
2.587082	1.0
2.591477	2.3
2.600854	1.8
2.605669	1.3
2.608195	1.6
2.613736	1.4
2.617299	1.8
2.617472	1.3
2.620693	1.3
2.624599	1.3
2.625006	4.1
2.626223	1.3
2.637272	1.2
2.643213	2.2
2.644323	0.9
2.651990	1.5
2.652941	2.1
2.659676	1.6
2.662277	1.5
2.670756	0.9
2.671730	3.1
2.682891	1.6
2.686431	1.8
2.686879	1.9
2.691129	1.2
2.692751	1.5
2.696231	1.1
2.696829	1.6
2.698435	1.8
2.707892	2.4
2.713907	2.4
2.718092	1.7
2.725687	1.9
2.726692	2.7
2.732274	1.4
2.733599	1.3
2.737041	1.6
2.737226	2.0
2.738957	2.3
2.741995	2.4
2.744517	1.3
2.744838	1.8
2.745526	1.9
2.745852	1.4
2.756758	1.2
2.756833	1.5
2.757188	1.1
2.757675	1.0
2.757974	1.9
2.758303	1.5
2.759972	1.0
2.760441	0.7
2.760661	0.8
2.761393	1.4
2.767195	1.3
2.767924	0.9
2.770822	1.7
2.772893	1.4
2.773679	1.5
2.775519	0.9
2.777624	1.9
2.780463	1.6
2.783267	1.6
2.784814	1.0
2.784849	1.5
2.785791	2.2
2.788545	2.1
2.791999	1.6
2.793974	1.7
2.795925	1.5
2.796134	1.2
2.799643	1.4
2.800017	1.3
2.802554	1.6
2.814578	1.3
2.825605	1.6
2.826289	2.0
2.828920	2.4
2.832961	2.3
2.835292	1.3
2.835612	1.7
2.835870	1.4
2.839129	2.2
2.844987	1.2
2.845344	1.1
2.845629	1.3
2.854916	1.1
2.855493	1.7
2.856559	1.0
2.864731	1.2
2.878455	1.0
2.879006	1.4
2.883717	1.8
2.883792	1.9
2.886916	1.7
2.892743	1.2
2.892922	0.7
2.904064	1.4
2.905004	1.1
2.905431	1.8
2.905878	1.2
2.906176	1.1
2.909262	1.7
2.910446	1.3
2.911099	1.3
2.911697	1.2
2.917099	1.3
2.921343	3.0
2.927984	1.3
2.928628	1.5
2.931069	1.5
2.931731	1.5
2.935598	2.2
2.943189	1.2
2.943842	2.1
2.947581	2.0
2.949570	2.6
2.951226	1.3
2.956754	2.0
2.959824	2.7
2.965796	1.7
2.966230	1.1
2.967844	1.7
2.970880	1.6
2.977389	1.3
2.978545	1.6
